AverageTemperature,AverageTemperatureUncertainty,City,Year,Month
20.447,1.257,3,1868,7
20.213,1.323,3,1868,8
19.981,1.324,3,1868,9
18.309,1.421,3,1868,10
14.331,1.359,3,1868,11
12.522,1.633,3,1868,12
13.079,2.217,3,1869,1
15.18,2.055,3,1869,2
17.477,1.495,3,1869,3
19.885,1.796,3,1869,4
21.786,1.242,3,1869,5
21.714,1.725,3,1869,6
20.999,1.413,3,1869,7
20.165,1.536,3,1869,8
20.128,1.539,3,1869,9
17.596,1.621,3,1869,10
17.005,2.915,3,1869,11
11.719,1.634,3,1869,12
13.49,2.479,3,1870,1
14.642,2.24,3,1870,2
17.471,1.808,3,1870,3
19.579,1.575,3,1870,4
22.411,1.807,3,1870,5
22.449,1.631,3,1870,6
20.778,1.354,3,1870,7
20.095,1.249,3,1870,8
20.625,2.134,3,1870,9
18.087,1.593,3,1870,10
15.264,1.745,3,1870,11
11.185,2.059,3,1870,12
12.39,1.958,3,1871,1
14.768,2.974,3,1871,2
17.092,1.931,3,1871,3
19.912,1.723,3,1871,4
21.695,1.591,3,1871,5
21.957,1.218,3,1871,6
20.992,1.497,3,1871,7
21.277,1.05,3,1871,8
20.156,1.632,3,1871,9
17.562,1.153,3,1871,10
15.42,1.586,3,1871,11
13.318,1.828,3,1871,12
11.632,2.274,3,1872,1
14.593,1.566,3,1872,2
16.647,1.559,3,1872,3
20.039,1.645,3,1872,4
23.017,1.517,3,1872,5
22.49,1.592,3,1872,6
21.251,1.301,3,1872,7
20.26,1.356,3,1872,8
20.353,1.172,3,1872,9
17.575,1.074,3,1872,10
13.873,1.456,3,1872,11
12.613,1.663,3,1872,12
11.776,1.598,3,1873,1
16.105,1.899,3,1873,2
17.333,1.49,3,1873,3
18.517,1.886,3,1873,4
22.528,1.028,3,1873,5
21.729,1.547,3,1873,6
20.532,1.189,3,1873,7
19.782,1.192,3,1873,8
19.5,1.346,3,1873,9
18.063,1.327,3,1873,10
14.154,1.108,3,1873,11
14.569,1.201,3,1873,12
13.185,1.779,3,1874,1
15.365,1.827,3,1874,2
17.615,1.634,3,1874,3
17.878,1.434,3,1874,4
21.176,1.421,3,1874,5
21.813,1.786,3,1874,6
20.257,1.172,3,1874,7
21.162,0.959,3,1874,8
19.239,1.005,3,1874,9
17.731,1.696,3,1874,10
16.317,1.335,3,1874,11
13.966,1.386,3,1874,12
11.957,1.604,3,1875,1
14.317,1.526,3,1875,2
17.034,1.413,3,1875,3
18.588,1.437,3,1875,4
21.927,1.04,3,1875,5
22.378,1.414,3,1875,6
20.651,1.275,3,1875,7
20.22,0.943,3,1875,8
18.593,0.954,3,1875,9
17.446,1.025,3,1875,10
15.84,1.288,3,1875,11
13.655,1.362,3,1875,12
14.577,1.404,3,1876,1
14.537,1.55,3,1876,2
16.527,1.923,3,1876,3
19.425,1.536,3,1876,4
21.533,1.443,3,1876,5
21.946,1.174,3,1876,6
20.757,1.11,3,1876,7
20.575,0.972,3,1876,8
19.35,1.271,3,1876,9
17.655,1.147,3,1876,10
14.602,1.287,3,1876,11
11.169,1.51,3,1876,12
12.502,1.667,3,1877,1
13.81,1.693,3,1877,2
16.441,1.763,3,1877,3
18.941,1.577,3,1877,4
21.573,1.415,3,1877,5
22.14,2.112,3,1877,6
21.049,1.288,3,1877,7
20.987,1.508,3,1877,8
20.323,1.147,3,1877,9
19.231,1.784,3,1877,10
15.056,1.377,3,1877,11
13.854,1.945,3,1877,12
12.953,1.143,3,1878,1
14.532,1.077,3,1878,2
16.815,1.0,3,1878,3
20.524,1.119,3,1878,4
22.721,0.9,3,1878,5
23.271,1.183,3,1878,6
21.216,0.887,3,1878,7
20.159,0.853,3,1878,8
19.515,1.032,3,1878,9
18.45,0.668,3,1878,10
15.995,0.863,3,1878,11
12.632,1.299,3,1878,12
13.6,0.864,3,1879,1
14.169,1.043,3,1879,2
17.472,1.091,3,1879,3
19.657,1.062,3,1879,4
22.723,1.364,3,1879,5
21.936,0.99,3,1879,6
21.397,1.172,3,1879,7
19.494,0.858,3,1879,8
18.9,0.812,3,1879,9
17.288,1.317,3,1879,10
15.578,0.778,3,1879,11
14.163,1.125,3,1879,12
12.892,2.169,3,1880,1
13.132,1.864,3,1880,2
16.45,1.232,3,1880,3
19.234,0.926,3,1880,4
22.136,1.53,3,1880,5
22.173,0.899,3,1880,6
20.495,0.594,3,1880,7
19.495,0.902,3,1880,8
19.153,0.791,3,1880,9
17.137,1.086,3,1880,10
15.34,2.146,3,1880,11
13.564,0.692,3,1880,12
11.776,1.586,3,1881,1
14.369,1.134,3,1881,2
17.045,1.338,3,1881,3
20.0,0.813,3,1881,4
22.015,1.001,3,1881,5
22.763,0.989,3,1881,6
21.103,0.684,3,1881,7
20.062,0.936,3,1881,8
19.316,1.116,3,1881,9
18.246,0.656,3,1881,10
15.176,0.944,3,1881,11
13.187,1.233,3,1881,12
12.911,1.01,3,1882,1
14.385,1.992,3,1882,2
17.116,0.828,3,1882,3
19.668,0.843,3,1882,4
21.404,0.753,3,1882,5
21.982,0.904,3,1882,6
20.697,0.61,3,1882,7
19.212,0.779,3,1882,8
19.187,1.174,3,1882,9
18.133,0.513,3,1882,10
14.85,1.034,3,1882,11
12.584,0.817,3,1882,12
11.989,0.693,3,1883,1
13.322,1.314,3,1883,2
16.053,0.912,3,1883,3
19.26,0.749,3,1883,4
21.215,0.913,3,1883,5
21.836,0.822,3,1883,6
20.484,0.869,3,1883,7
19.91,0.73,3,1883,8
19.287,0.698,3,1883,9
18.256,0.664,3,1883,10
15.395,0.907,3,1883,11
13.617,1.079,3,1883,12
12.325,1.768,3,1884,1
14.86,1.076,3,1884,2
17.247,1.102,3,1884,3
19.139,1.084,3,1884,4
20.563,1.797,3,1884,5
22.377,1.286,3,1884,6
21.174,0.65,3,1884,7
19.62,0.696,3,1884,8
19.792,0.721,3,1884,9
17.5,0.614,3,1884,10
15.011,0.774,3,1884,11
13.586,0.958,3,1884,12
12.817,0.917,3,1885,1
14.414,1.234,3,1885,2
17.264,1.713,3,1885,3
19.828,2.842,3,1885,4
21.515,1.139,3,1885,5
22.517,0.943,3,1885,6
20.624,0.803,3,1885,7
19.93,0.96,3,1885,8
19.505,1.029,3,1885,9
17.428,0.766,3,1885,10
15.588,1.206,3,1885,11
13.885,2.655,3,1885,12
12.513,1.521,3,1886,1
14.318,2.319,3,1886,2
17.114,0.75,3,1886,3
19.368,1.072,3,1886,4
22.475,1.013,3,1886,5
22.162,0.813,3,1886,6
21.066,0.917,3,1886,7
20.323,0.715,3,1886,8
19.16,0.483,3,1886,9
17.744,0.759,3,1886,10
13.786,2.493,3,1886,11
11.798,2.451,3,1886,12
11.643,1.552,3,1887,1
14.346,2.095,3,1887,2
16.583,1.747,3,1887,3
18.795,1.062,3,1887,4
21.261,0.802,3,1887,5
21.608,0.586,3,1887,6
20.264,0.929,3,1887,7
19.938,0.92,3,1887,8
19.244,0.624,3,1887,9
16.96,0.728,3,1887,10
14.837,1.128,3,1887,11
11.465,2.0,3,1887,12
12.326,1.084,3,1888,1
14.221,1.221,3,1888,2
15.813,0.965,3,1888,3
19.276,1.116,3,1888,4
21.279,0.72,3,1888,5
21.299,1.1,3,1888,6
20.524,0.803,3,1888,7
19.926,0.749,3,1888,8
18.581,0.663,3,1888,9
18.537,1.193,3,1888,10
14.346,2.654,3,1888,11
13.482,1.45,3,1888,12
12.93,1.153,3,1889,1
14.919,0.856,3,1889,2
15.857,1.1,3,1889,3
19.745,0.73,3,1889,4
22.131,1.502,3,1889,5
22.797,0.794,3,1889,6
20.819,1.247,3,1889,7
20.023,0.84,3,1889,8
18.802,0.413,3,1889,9
17.381,0.894,3,1889,10
14.982,0.861,3,1889,11
14.019,2.218,3,1889,12
13.752,1.199,3,1890,1
14.49,1.272,3,1890,2
16.026,1.207,3,1890,3
19.37,1.228,3,1890,4
22.169,1.876,3,1890,5
21.168,0.63,3,1890,6
20.202,0.987,3,1890,7
19.559,0.545,3,1890,8
19.102,0.625,3,1890,9
17.764,1.018,3,1890,10
15.004,1.736,3,1890,11
13.278,2.07,3,1890,12
12.849,1.211,3,1891,1
14.511,0.929,3,1891,2
16.029,0.729,3,1891,3
18.46,0.975,3,1891,4
20.803,0.765,3,1891,5
21.224,1.388,3,1891,6
20.732,0.742,3,1891,7
19.801,0.765,3,1891,8
19.598,0.812,3,1891,9
17.102,2.131,3,1891,10
15.492,0.731,3,1891,11
12.839,0.821,3,1891,12
12.281,0.994,3,1892,1
15.28,1.143,3,1892,2
15.983,0.882,3,1892,3
19.855,1.113,3,1892,4
22.249,1.721,3,1892,5
22.438,1.376,3,1892,6
20.973,0.895,3,1892,7
19.596,1.124,3,1892,8
19.362,0.382,3,1892,9
17.706,0.703,3,1892,10
15.545,1.437,3,1892,11
12.759,1.316,3,1892,12
11.855,1.056,3,1893,1
14.74,1.487,3,1893,2
15.946,0.975,3,1893,3
20.549,0.542,3,1893,4
21.513,0.721,3,1893,5
21.203,1.255,3,1893,6
19.751,0.789,3,1893,7
19.861,0.897,3,1893,8
19.888,0.568,3,1893,9
17.422,0.769,3,1893,10
14.834,1.846,3,1893,11
12.663,1.54,3,1893,12
13.013,1.501,3,1894,1
13.756,2.135,3,1894,2
15.729,1.635,3,1894,3
19.563,1.25,3,1894,4
22.078,0.745,3,1894,5
22.449,1.139,3,1894,6
20.453,0.367,3,1894,7
19.851,0.762,3,1894,8
19.725,0.731,3,1894,9
18.195,1.699,3,1894,10
15.264,1.39,3,1894,11
13.981,1.593,3,1894,12
13.184,0.996,3,1895,1
13.331,2.322,3,1895,2
16.722,0.622,3,1895,3
19.921,0.742,3,1895,4
21.571,0.577,3,1895,5
21.826,0.512,3,1895,6
20.51,0.44,3,1895,7
20.416,0.494,3,1895,8
20.007,0.984,3,1895,9
17.542,0.471,3,1895,10
15.979,2.686,3,1895,11
12.957,0.909,3,1895,12
13.462,0.824,3,1896,1
13.857,0.961,3,1896,2
17.29,0.629,3,1896,3
20.319,0.744,3,1896,4
22.965,0.89,3,1896,5
22.923,0.461,3,1896,6
21.452,1.03,3,1896,7
20.564,1.14,3,1896,8
20.001,0.8,3,1896,9
18.308,1.13,3,1896,10
16.164,0.911,3,1896,11
13.114,1.163,3,1896,12
13.282,1.58,3,1897,1
15.087,0.747,3,1897,2
17.701,0.772,3,1897,3
20.025,0.56,3,1897,4
21.783,1.325,3,1897,5
21.924,0.538,3,1897,6
20.42,0.68,3,1897,7
20.196,0.845,3,1897,8
19.03,0.894,3,1897,9
18.667,0.528,3,1897,10
16.121,0.849,3,1897,11
13.148,2.018,3,1897,12
13.153,0.959,3,1898,1
13.824,1.829,3,1898,2
16.947,0.8,3,1898,3
19.087,0.837,3,1898,4
21.816,0.801,3,1898,5
21.283,0.766,3,1898,6
19.805,0.832,3,1898,7
19.384,0.786,3,1898,8
19.426,0.832,3,1898,9
17.549,1.457,3,1898,10
15.608,0.744,3,1898,11
12.397,1.418,3,1898,12
12.0,1.406,3,1899,1
12.503,1.584,3,1899,2
16.779,0.718,3,1899,3
19.226,0.444,3,1899,4
22.241,0.529,3,1899,5
20.828,1.391,3,1899,6
20.594,0.817,3,1899,7
20.255,0.61,3,1899,8
19.351,0.845,3,1899,9
18.041,0.629,3,1899,10
15.373,0.897,3,1899,11
13.276,0.527,3,1899,12
13.692,1.006,3,1900,1
14.415,0.731,3,1900,2
16.626,1.767,3,1900,3
18.809,1.455,3,1900,4
21.391,0.781,3,1900,5
22.806,0.766,3,1900,6
20.345,0.615,3,1900,7
19.93,0.741,3,1900,8
19.963,0.898,3,1900,9
18.694,0.874,3,1900,10
15.867,0.578,3,1900,11
13.101,0.901,3,1900,12
13.649,0.67,3,1901,1
14.005,0.675,3,1901,2
16.474,0.974,3,1901,3
18.892,1.791,3,1901,4
21.706,1.616,3,1901,5
22.342,2.909,3,1901,6
20.622,1.174,3,1901,7
20.343,1.079,3,1901,8
19.829,0.556,3,1901,9
18.078,1.01,3,1901,10
15.537,1.204,3,1901,11
12.462,0.738,3,1901,12
13.07,1.128,3,1902,1
13.957,1.051,3,1902,2
16.33,1.416,3,1902,3
20.237,1.16,3,1902,4
22.317,0.544,3,1902,5
22.856,0.971,3,1902,6
20.044,0.663,3,1902,7
20.558,0.993,3,1902,8
19.894,0.575,3,1902,9
18.114,0.573,3,1902,10
16.298,0.567,3,1902,11
13.421,0.887,3,1902,12
12.172,1.201,3,1903,1
14.244,0.743,3,1903,2
16.404,1.133,3,1903,3
19.841,0.952,3,1903,4
21.258,0.392,3,1903,5
20.988,0.611,3,1903,6
20.43,0.543,3,1903,7
19.354,0.662,3,1903,8
19.223,0.906,3,1903,9
17.338,0.519,3,1903,10
15.471,0.552,3,1903,11
13.285,0.741,3,1903,12
12.718,1.163,3,1904,1
14.278,1.725,3,1904,2
17.312,0.996,3,1904,3
19.594,0.756,3,1904,4
20.937,0.576,3,1904,5
21.58,0.673,3,1904,6
19.842,0.596,3,1904,7
19.033,0.757,3,1904,8
19.251,0.567,3,1904,9
17.585,0.52,3,1904,10
14.867,0.606,3,1904,11
13.147,1.099,3,1904,12
12.868,0.767,3,1905,1
14.744,1.13,3,1905,2
15.554,1.642,3,1905,3
18.486,1.062,3,1905,4
22.706,0.459,3,1905,5
22.112,1.051,3,1905,6
20.477,0.774,3,1905,7
20.556,0.329,3,1905,8
19.624,0.466,3,1905,9
19.023,0.896,3,1905,10
17.028,0.675,3,1905,11
12.199,0.857,3,1905,12
12.562,0.862,3,1906,1
13.411,0.838,3,1906,2
16.622,0.597,3,1906,3
19.565,0.459,3,1906,4
22.093,0.971,3,1906,5
22.699,0.695,3,1906,6
20.877,0.826,3,1906,7
19.614,0.313,3,1906,8
19.689,0.521,3,1906,9
18.071,0.874,3,1906,10
15.67,1.066,3,1906,11
13.192,1.524,3,1906,12
14.263,0.865,3,1907,1
14.89,0.769,3,1907,2
17.819,1.009,3,1907,3
19.293,0.643,3,1907,4
21.246,0.939,3,1907,5
22.249,0.555,3,1907,6
20.276,0.687,3,1907,7
20.056,0.566,3,1907,8
19.813,0.792,3,1907,9
18.69,0.65,3,1907,10
15.642,0.86,3,1907,11
13.403,1.297,3,1907,12
14.364,1.046,3,1908,1
15.57,0.989,3,1908,2
18.602,0.771,3,1908,3
19.923,0.513,3,1908,4
21.845,0.7,3,1908,5
22.392,0.715,3,1908,6
19.891,0.67,3,1908,7
20.05,0.512,3,1908,8
19.71,0.384,3,1908,9
17.593,0.925,3,1908,10
15.33,0.903,3,1908,11
14.198,1.355,3,1908,12
13.901,0.796,3,1909,1
14.471,0.57,3,1909,2
17.537,1.329,3,1909,3
19.388,1.201,3,1909,4
22.127,0.688,3,1909,5
22.134,0.92,3,1909,6
20.928,0.492,3,1909,7
19.868,0.515,3,1909,8
18.855,0.998,3,1909,9
17.973,1.286,3,1909,10
16.401,0.752,3,1909,11
12.607,1.311,3,1909,12
12.815,1.198,3,1910,1
14.099,0.832,3,1910,2
16.253,0.783,3,1910,3
18.792,0.553,3,1910,4
21.197,0.479,3,1910,5
21.712,0.413,3,1910,6
20.238,0.815,3,1910,7
20.19,0.705,3,1910,8
19.194,0.884,3,1910,9
17.633,0.768,3,1910,10
16.007,0.696,3,1910,11
13.324,1.079,3,1910,12
14.591,1.264,3,1911,1
15.616,0.958,3,1911,2
17.504,0.642,3,1911,3
19.442,0.664,3,1911,4
20.397,0.684,3,1911,5
22.192,0.471,3,1911,6
20.101,0.5,3,1911,7
20.439,0.478,3,1911,8
20.367,0.482,3,1911,9
18.579,0.798,3,1911,10
16.276,1.542,3,1911,11
13.49,1.087,3,1911,12
13.139,0.94,3,1912,1
13.169,0.855,3,1912,2
16.912,1.821,3,1912,3
19.804,0.556,3,1912,4
22.108,0.532,3,1912,5
20.758,0.653,3,1912,6
20.217,0.536,3,1912,7
20.118,0.489,3,1912,8
19.445,0.564,3,1912,9
17.986,0.755,3,1912,10
14.311,0.705,3,1912,11
13.317,1.438,3,1912,12
12.976,1.037,3,1913,1
14.073,1.104,3,1913,2
16.131,0.87,3,1913,3
18.39,0.814,3,1913,4
21.049,0.786,3,1913,5
20.565,0.657,3,1913,6
19.986,0.572,3,1913,7
20.013,0.492,3,1913,8
19.073,0.657,3,1913,9
17.651,0.559,3,1913,10
16.298,0.742,3,1913,11
13.609,0.623,3,1913,12
14.151,1.172,3,1914,1
14.703,0.885,3,1914,2
15.876,0.597,3,1914,3
18.541,0.789,3,1914,4
20.992,0.841,3,1914,5
21.1,0.607,3,1914,6
20.298,0.621,3,1914,7
20.08,0.797,3,1914,8
19.385,0.599,3,1914,9
18.379,0.612,3,1914,10
15.91,0.634,3,1914,11
13.166,1.677,3,1914,12
12.545,0.877,3,1915,1
14.802,0.891,3,1915,2
14.453,1.321,3,1915,3
18.959,0.781,3,1915,4
22.182,1.099,3,1915,5
22.991,0.707,3,1915,6
20.89,0.854,3,1915,7
20.167,0.73,3,1915,8
19.344,0.668,3,1915,9
17.984,0.926,3,1915,10
16.242,0.734,3,1915,11
14.022,1.071,3,1915,12
14.909,1.489,3,1916,1
15.549,1.291,3,1916,2
17.997,1.477,3,1916,3
19.191,0.915,3,1916,4
22.126,0.698,3,1916,5
23.14,0.765,3,1916,6
20.106,0.737,3,1916,7
19.058,0.706,3,1916,8
18.836,0.694,3,1916,9
17.775,0.648,3,1916,10
15.029,0.772,3,1916,11
13.822,1.102,3,1916,12
14.042,1.011,3,1917,1
15.284,1.225,3,1917,2
16.788,0.807,3,1917,3
19.098,0.71,3,1917,4
21.296,0.661,3,1917,5
22.191,0.854,3,1917,6
20.797,0.703,3,1917,7
20.348,0.751,3,1917,8
19.568,0.572,3,1917,9
17.843,0.612,3,1917,10
15.571,0.94,3,1917,11
13.996,0.76,3,1917,12
12.752,1.091,3,1918,1
15.414,0.93,3,1918,2
17.172,0.931,3,1918,3
19.653,0.698,3,1918,4
21.559,1.026,3,1918,5
21.971,0.697,3,1918,6
20.745,0.642,3,1918,7
19.746,0.799,3,1918,8
19.3,0.636,3,1918,9
18.814,0.667,3,1918,10
15.553,0.751,3,1918,11
13.609,0.76,3,1918,12
11.958,0.794,3,1919,1
14.388,0.826,3,1919,2
16.207,0.83,3,1919,3
19.294,0.975,3,1919,4
22.188,0.651,3,1919,5
21.893,0.663,3,1919,6
19.875,0.663,3,1919,7
20.628,0.733,3,1919,8
19.638,0.687,3,1919,9
18.946,0.841,3,1919,10
15.924,0.804,3,1919,11
13.964,0.806,3,1919,12
12.999,0.845,3,1920,1
15.889,0.896,3,1920,2
16.951,0.742,3,1920,3
19.68,0.924,3,1920,4
21.519,0.761,3,1920,5
21.083,0.795,3,1920,6
21.086,0.602,3,1920,7
19.979,0.603,3,1920,8
20.263,0.616,3,1920,9
18.136,0.638,3,1920,10
15.722,0.846,3,1920,11
13.731,0.933,3,1920,12
13.811,0.526,3,1921,1
14.116,0.568,3,1921,2
17.591,0.753,3,1921,3
19.807,1.465,3,1921,4
21.783,1.189,3,1921,5
22.945,0.955,3,1921,6
20.469,0.65,3,1921,7
20.63,1.05,3,1921,8
20.234,0.561,3,1921,9
18.458,0.736,3,1921,10
16.169,0.821,3,1921,11
14.664,0.894,3,1921,12
13.773,0.717,3,1922,1
16.581,0.673,3,1922,2
17.356,0.724,3,1922,3
20.161,0.811,3,1922,4
22.846,0.784,3,1922,5
21.673,0.238,3,1922,6
20.787,0.316,3,1922,7
20.665,0.438,3,1922,8
19.501,0.499,3,1922,9
17.895,0.379,3,1922,10
16.364,0.826,3,1922,11
14.334,0.901,3,1922,12
14.805,0.693,3,1923,1
15.124,0.628,3,1923,2
16.261,0.978,3,1923,3
19.67,0.871,3,1923,4
22.437,0.804,3,1923,5
22.091,0.805,3,1923,6
20.398,0.5,3,1923,7
20.288,0.511,3,1923,8
19.934,0.364,3,1923,9
17.297,0.232,3,1923,10
15.543,0.375,3,1923,11
13.981,0.396,3,1923,12
13.234,0.687,3,1924,1
14.127,0.691,3,1924,2
16.489,0.956,3,1924,3
19.566,0.707,3,1924,4
21.472,0.504,3,1924,5
21.729,0.349,3,1924,6
20.94,0.623,3,1924,7
21.047,0.77,3,1924,8
19.415,0.822,3,1924,9
18.037,0.46,3,1924,10
16.149,0.452,3,1924,11
13.691,1.017,3,1924,12
13.478,0.842,3,1925,1
15.818,0.859,3,1925,2
17.696,0.403,3,1925,3
20.65,0.875,3,1925,4
21.864,0.37,3,1925,5
21.664,0.515,3,1925,6
20.88,0.527,3,1925,7
20.34,0.486,3,1925,8
19.686,0.254,3,1925,9
18.564,0.24,3,1925,10
16.011,0.652,3,1925,11
11.579,0.656,3,1925,12
12.128,0.454,3,1926,1
15.15,0.442,3,1926,2
17.264,0.432,3,1926,3
18.886,0.618,3,1926,4
21.013,1.049,3,1926,5
22.085,1.04,3,1926,6
20.816,0.572,3,1926,7
20.478,0.516,3,1926,8
20.15,0.464,3,1926,9
19.225,0.59,3,1926,10
15.458,0.576,3,1926,11
14.435,0.488,3,1926,12
13.576,0.668,3,1927,1
14.971,0.439,3,1927,2
17.526,0.402,3,1927,3
19.835,0.891,3,1927,4
23.229,0.787,3,1927,5
21.543,0.424,3,1927,6
20.551,0.36,3,1927,7
20.462,0.392,3,1927,8
19.582,0.298,3,1927,9
18.09,0.505,3,1927,10
16.054,0.553,3,1927,11
13.583,0.398,3,1927,12
13.254,0.527,3,1928,1
15.166,0.648,3,1928,2
17.41,0.599,3,1928,3
19.18,0.785,3,1928,4
22.049,0.497,3,1928,5
23.333,0.22,3,1928,6
20.787,0.198,3,1928,7
20.297,0.303,3,1928,8
19.446,0.208,3,1928,9
19.281,0.39,3,1928,10
15.691,0.315,3,1928,11
13.669,0.557,3,1928,12
13.606,0.447,3,1929,1
14.969,0.385,3,1929,2
16.393,0.386,3,1929,3
20.626,0.657,3,1929,4
22.202,0.741,3,1929,5
22.956,0.48,3,1929,6
20.316,0.294,3,1929,7
19.845,0.439,3,1929,8
20.105,0.248,3,1929,9
17.627,0.583,3,1929,10
15.473,0.728,3,1929,11
13.7,0.727,3,1929,12
13.458,0.442,3,1930,1
14.899,0.443,3,1930,2
17.231,0.276,3,1930,3
19.661,0.359,3,1930,4
22.692,0.413,3,1930,5
21.857,0.366,3,1930,6
20.602,0.401,3,1930,7
20.618,0.297,3,1930,8
21.044,0.358,3,1930,9
18.668,0.67,3,1930,10
15.087,0.47,3,1930,11
13.714,0.642,3,1930,12
11.796,1.0,3,1931,1
13.771,0.923,3,1931,2
15.832,0.891,3,1931,3
18.705,1.12,3,1931,4
21.483,0.95,3,1931,5
22.314,0.427,3,1931,6
20.838,0.412,3,1931,7
19.97,0.33,3,1931,8
20.011,0.231,3,1931,9
19.578,0.389,3,1931,10
16.503,0.282,3,1931,11
13.856,0.422,3,1931,12
13.705,0.586,3,1932,1
16.076,0.425,3,1932,2
15.874,0.61,3,1932,3
19.905,0.676,3,1932,4
22.864,0.531,3,1932,5
23.888,0.515,3,1932,6
21.066,0.391,3,1932,7
21.063,0.368,3,1932,8
19.639,0.155,3,1932,9
18.427,0.249,3,1932,10
14.533,0.482,3,1932,11
13.73,0.287,3,1932,12
13.821,0.283,3,1933,1
15.177,0.475,3,1933,2
17.777,0.316,3,1933,3
20.42,0.683,3,1933,4
23.237,0.399,3,1933,5
22.341,0.324,3,1933,6
21.19,0.275,3,1933,7
20.247,0.328,3,1933,8
19.868,0.252,3,1933,9
18.123,0.5,3,1933,10
15.505,0.591,3,1933,11
14.029,0.512,3,1933,12
12.978,0.394,3,1934,1
15.029,0.576,3,1934,2
15.75,0.708,3,1934,3
19.084,0.617,3,1934,4
20.736,0.844,3,1934,5
22.725,0.16,3,1934,6
20.468,0.483,3,1934,7
20.089,0.361,3,1934,8
20.028,0.21,3,1934,9
18.257,0.371,3,1934,10
15.954,0.544,3,1934,11
15.013,0.439,3,1934,12
13.372,0.952,3,1935,1
12.42,1.145,3,1935,2
17.066,0.644,3,1935,3
19.76,0.308,3,1935,4
21.981,0.335,3,1935,5
21.137,0.504,3,1935,6
20.221,0.331,3,1935,7
19.919,0.187,3,1935,8
19.263,0.297,3,1935,9
18.248,0.565,3,1935,10
16.214,1.097,3,1935,11
13.573,0.342,3,1935,12
14.278,0.599,3,1936,1
15.206,1.036,3,1936,2
17.324,0.962,3,1936,3
18.834,1.135,3,1936,4
21.656,0.483,3,1936,5
23.015,0.405,3,1936,6
20.934,0.593,3,1936,7
20.319,0.474,3,1936,8
19.685,0.299,3,1936,9
18.422,0.45,3,1936,10
16.627,0.811,3,1936,11
14.61,0.363,3,1936,12
15.771,0.531,3,1937,1
16.418,0.573,3,1937,2
17.604,0.436,3,1937,3
20.073,0.414,3,1937,4
22.363,0.228,3,1937,5
22.789,0.317,3,1937,6
20.931,0.452,3,1937,7
21.036,0.545,3,1937,8
20.095,0.387,3,1937,9
18.613,0.382,3,1937,10
16.328,0.411,3,1937,11
14.074,0.443,3,1937,12
13.599,0.605,3,1938,1
15.778,0.505,3,1938,2
18.092,0.43,3,1938,3
19.248,0.493,3,1938,4
21.978,0.44,3,1938,5
21.7,0.369,3,1938,6
20.403,0.361,3,1938,7
20.629,0.435,3,1938,8
19.576,0.273,3,1938,9
18.136,0.262,3,1938,10
16.338,0.361,3,1938,11
13.846,0.425,3,1938,12
13.697,0.304,3,1939,1
14.953,0.485,3,1939,2
17.879,0.642,3,1939,3
19.472,0.846,3,1939,4
21.801,0.953,3,1939,5
21.539,1.038,3,1939,6
20.785,0.347,3,1939,7
20.292,0.238,3,1939,8
19.318,0.342,3,1939,9
18.398,0.264,3,1939,10
15.331,0.389,3,1939,11
14.186,0.536,3,1939,12
12.801,0.329,3,1940,1
14.45,0.664,3,1940,2
16.839,0.52,3,1940,3
19.739,0.341,3,1940,4
22.712,0.285,3,1940,5
22.612,0.384,3,1940,6
21.246,0.218,3,1940,7
20.896,0.19,3,1940,8
19.836,0.452,3,1940,9
19.131,0.381,3,1940,10
16.492,0.421,3,1940,11
14.014,0.535,3,1940,12
13.214,0.576,3,1941,1
15.298,0.605,3,1941,2
16.98,0.614,3,1941,3
19.977,0.508,3,1941,4
21.906,0.538,3,1941,5
22.386,0.182,3,1941,6
21.064,0.247,3,1941,7
20.594,0.271,3,1941,8
20.402,0.28,3,1941,9
19.425,0.219,3,1941,10
17.107,0.479,3,1941,11
14.801,0.256,3,1941,12
14.211,0.512,3,1942,1
15.875,0.377,3,1942,2
17.39,0.295,3,1942,3
19.614,0.36,3,1942,4
23.253,0.19,3,1942,5
22.432,0.396,3,1942,6
21.126,0.5,3,1942,7
20.568,0.62,3,1942,8
19.515,0.235,3,1942,9
18.53,0.182,3,1942,10
16.182,0.262,3,1942,11
13.756,0.404,3,1942,12
13.352,0.402,3,1943,1
15.416,0.415,3,1943,2
17.451,0.287,3,1943,3
19.922,0.449,3,1943,4
22.816,0.377,3,1943,5
21.21,0.493,3,1943,6
21.081,0.522,3,1943,7
20.899,0.19,3,1943,8
20.252,0.363,3,1943,9
17.749,0.313,3,1943,10
14.622,0.421,3,1943,11
13.971,0.328,3,1943,12
12.166,0.851,3,1944,1
15.929,0.308,3,1944,2
15.939,0.224,3,1944,3
19.136,0.457,3,1944,4
21.65,0.257,3,1944,5
22.902,0.565,3,1944,6
21.592,0.416,3,1944,7
20.456,0.614,3,1944,8
19.695,0.4,3,1944,9
17.064,0.666,3,1944,10
16.202,0.234,3,1944,11
13.411,0.438,3,1944,12
14.746,0.225,3,1945,1
15.985,0.312,3,1945,2
18.246,0.288,3,1945,3
19.882,0.354,3,1945,4
22.39,0.342,3,1945,5
23.909,0.255,3,1945,6
21.403,0.725,3,1945,7
21.13,0.507,3,1945,8
20.524,0.919,3,1945,9
18.69,0.7,3,1945,10
17.015,0.641,3,1945,11
14.744,0.344,3,1945,12
13.663,0.14,3,1946,1
